type,organism,species
NE,S. pombe,317
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,250
NE,S. pombe,303
NE,S. pombe,343
NE,S. pombe,300
NE,S. pombe,335
NE,S. pombe,317
NE,S. pombe,338
NE,S. pombe,92
NE,S. pombe,11
NE,S. pombe,39
NE,S. pombe,151
NE,S. pombe,5
NE,S. pombe,287
NE,S. pombe,337
NE,S. pombe,328
NE,S. pombe,336
NE,S. pombe,313
NE,S. pombe,236
NE,S. pombe,1
NE,S. pombe,19
NE,S. pombe,317
NE,S. pombe,24
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,303
NE,S. pombe,337
NE,S. pombe,343
NE,S. pombe,325
NE,S. pombe,297
NE,S. pombe,1
NE,S. pombe,19
NE,S. pombe,315
NE,S. pombe,300
NE,S. pombe,289
NE,S. pombe,10
NE,S. pombe,1
NE,S. pombe,320
NE,S. pombe,28
NE,S. pombe,278
NE,S. pombe,216
NE,S. pombe,86
NE,S. pombe,30
NE,S. pombe,191
NE,S. pombe,321
NE,S. pombe,133
NE,S. pombe,1
NE,S. pombe,25
NE,S. pombe,327
NE,S. pombe,56
NE,S. pombe,290
NE,S. pombe,332
NE,S. pombe,1
NE,S. pombe,11
NE,S. pombe,319
NE,S. pombe,308
NE,S. pombe,166
NE,S. pombe,288
NE,S. pombe,1
NE,S. pombe,337
NE,S. pombe,335
NE,S. pombe,324
NE,S. pombe,332
NE,S. pombe,263
NE,S. pombe,299
NE,S. pombe,1
NE,S. pombe,287
NE,S. pombe,321
NE,S. pombe,334
NE,S. pombe,1
NE,S. pombe,306
NE,S. pombe,309
NE,S. pombe,280
NE,S. pombe,15
NE,S. pombe,131
NE,S. pombe,283
NE,S. pombe,342
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,299
NE,S. pombe,342
NE,S. pombe,252
NE,S. pombe,343
NE,S. pombe,18
NE,S. pombe,340
NE,S. pombe,309
NE,S. pombe,338
NE,S. pombe,333
NE,S. pombe,8
NE,S. pombe,335
NE,S. pombe,334
NE,S. pombe,343
NE,S. pombe,328
NE,S. pombe,339
NE,S. pombe,299
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,289
NE,S. pombe,343
NE,S. pombe,251
NE,S. pombe,328
NE,S. pombe,303
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,328
NE,S. pombe,1
NE,S. pombe,324
NE,S. pombe,19
NE,S. pombe,304
NE,S. pombe,1
NE,S. pombe,243
NE,S. pombe,324
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,340
NE,S. pombe,337
NE,S. pombe,1
NE,S. pombe,341
NE,S. pombe,314
NE,S. pombe,241
NE,S. pombe,341
NE,S. pombe,343
NE,S. pombe,6
NE,S. pombe,318
NE,S. pombe,1
NE,S. pombe,336
NE,S. pombe,342
NE,S. pombe,304
NE,S. pombe,66
NE,S. pombe,305
NE,S. pombe,1
NE,S. pombe,262
NE,S. pombe,331
NE,S. pombe,324
NE,S. pombe,340
NE,S. pombe,303
NE,S. pombe,342
NE,S. pombe,1
NE,S. pombe,199
NE,S. pombe,103
NE,S. pombe,343
NE,S. pombe,338
NE,S. pombe,1
NE,S. pombe,253
NE,S. pombe,298
NE,S. pombe,19
NE,S. pombe,330
NE,S. pombe,226
NE,S. pombe,263
NE,S. pombe,1
NE,S. pombe,5
NE,S. pombe,288
NE,S. pombe,340
NE,S. pombe,1
NE,S. pombe,339
NE,S. pombe,314
NE,S. pombe,4
NE,S. pombe,1
NE,S. pombe,25
NE,S. pombe,340
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,335
NE,S. pombe,190
NE,S. pombe,1
NE,S. pombe,281
NE,S. pombe,330
NE,S. pombe,184
NE,S. pombe,300
NE,S. pombe,337
NE,S. pombe,226
NE,S. pombe,342
NE,S. pombe,330
NE,S. pombe,331
NE,S. pombe,188
NE,S. pombe,48
NE,S. pombe,332
NE,S. pombe,218
NE,S. pombe,1
NE,S. pombe,282
NE,S. pombe,24
NE,S. pombe,321
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,337
NE,S. pombe,343
NE,S. pombe,278
NE,S. pombe,1
NE,S. pombe,7
NE,S. pombe,340
NE,S. pombe,1
NE,S. pombe,306
NE,S. pombe,284
NE,S. pombe,339
NE,S. pombe,251
NE,S. pombe,20
NE,S. pombe,1
NE,S. pombe,336
NE,S. pombe,297
NE,S. pombe,316
NE,S. pombe,337
NE,S. pombe,328
NE,S. pombe,263
NE,S. pombe,340
NE,S. pombe,1
NE,S. pombe,333
NE,S. pombe,1
NE,S. pombe,238
NE,S. pombe,306
NE,S. pombe,281
NE,S. pombe,308
NE,S. pombe,270
NE,S. pombe,337
NE,S. pombe,313
NE,S. pombe,180
NE,S. pombe,187
NE,S. pombe,261
NE,S. pombe,343
NE,S. pombe,335
NE,S. pombe,279
NE,S. pombe,343
NE,S. pombe,10
NE,S. pombe,1
NE,S. pombe,331
NE,S. pombe,238
NE,S. pombe,1
NE,S. pombe,316
NE,S. pombe,317
NE,S. pombe,5
NE,S. pombe,340
NE,S. pombe,18
NE,S. pombe,331
NE,S. pombe,337
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,256
NE,S. pombe,293
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,50
NE,S. pombe,1
NE,S. pombe,338
NE,S. pombe,1
NE,S. pombe,304
NE,S. pombe,61
NE,S. pombe,47
NE,S. pombe,324
NE,S. pombe,37
NE,S. pombe,339
NE,S. pombe,1
NE,S. pombe,165
NE,S. pombe,339
NE,S. pombe,288
NE,S. pombe,308
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,1
NE,S. pombe,270
NE,S. pombe,1
NE,S. pombe,304
NE,S. pombe,1
NE,S. pombe,62
NE,S. pombe,23
NE,S. pombe,338
NE,S. pombe,1
NE,S. pombe,334
NE,S. pombe,343
NE,S. pombe,2
NE,S. pombe,1
NE,S. pombe,270
NE,S. pombe,11
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,337
NE,S. pombe,304
NE,S. pombe,1
NE,S. pombe,68
NE,S. pombe,340
NE,S. pombe,332
NE,S. pombe,343
NE,S. pombe,343
NE,S. pombe,342
NE,S. pombe,310
NE,S. pombe,328
NE,S. pombe,12
NE,S. pombe,1
NE,S. pombe,310
NE,S. pombe,268
NE,S. pombe,330
NE,S. pombe,324
NE,S. pombe,343
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,326
NE,S. pombe,1
NE,S. pombe,342
NE,S. pombe,320
NE,S. pombe,333
NE,S. pombe,327
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,64
NE,S. pombe,26
NE,S. pombe,42
NE,S. pombe,314
NE,S. pombe,333
NE,S. pombe,332
NE,S. pombe,302
NE,S. pombe,110
NE,S. pombe,18
NE,S. pombe,1
NE,S. pombe,44
NE,S. pombe,322
NE,S. pombe,340
NE,S. pombe,315
NE,S. pombe,46
NE,S. pombe,1
NE,S. pombe,340
NE,S. pombe,328
NE,S. pombe,59
NE,S. pombe,4
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,331
NE,S. pombe,320
NE,S. pombe,1
NE,S. pombe,191
NE,S. pombe,314
NE,S. pombe,343
NE,S. pombe,339
NE,S. pombe,1
NE,S. pombe,276
NE,S. pombe,315
NE,S. pombe,336
NE,S. pombe,1
NE,S. pombe,10
NE,S. pombe,10
NE,S. pombe,313
NE,S. pombe,343
NE,S. pombe,1
NE,S. pombe,342
NE,S. pombe,1
NE,S. pombe,342
NE,S. pombe,1
NE,S. pombe,322
NE,S. pombe,338
NE,S. pombe,337
NE,S. pombe,1
NE,S. pombe,5
NE,S. pombe,343
NE,S. pombe,1
NE,S. pombe,342
NE,S. pombe,280
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,293
NE,S. pombe,1
NE,S. pombe,323
NE,S. pombe,1
NE,S. pombe,324
NE,S. pombe,343
NE,S. pombe,342
NE,S. pombe,271
NE,S. pombe,343
NE,S. pombe,309
NE,S. pombe,336
NE,S. pombe,334
NE,S. pombe,319
NE,S. pombe,327
NE,S. pombe,222
NE,S. pombe,338
NE,S. pombe,322
NE,S. pombe,164
NE,S. pombe,339
NE,S. pombe,314
NE,S. pombe,343
NE,S. pombe,194
NE,S. pombe,307
NE,S. pombe,320
NE,S. pombe,1
NE,S. pombe,340
NE,S. pombe,272
NE,S. pombe,341
NE,S. pombe,16
NE,S. pombe,290
NE,S. pombe,20
NE,S. pombe,223
NE,S. pombe,300
NE,S. pombe,333
NE,S. pombe,340
NE,S. pombe,332
NE,S. pombe,31
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,179
NE,S. pombe,342
NE,S. pombe,1
NE,S. pombe,342
NE,S. pombe,1
NE,S. pombe,337
NE,S. pombe,333
NE,S. pombe,326
NE,S. pombe,320
NE,S. pombe,295
NE,S. pombe,328
NE,S. pombe,275
NE,S. pombe,317
NE,S. pombe,258
NE,S. pombe,341
NE,S. pombe,239
NE,S. pombe,343
NE,S. pombe,1
NE,S. pombe,114
NE,S. pombe,328
NE,S. pombe,1
NE,S. pombe,220
NE,S. pombe,132
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,305
NE,S. pombe,1
NE,S. pombe,330
NE,S. pombe,2
NE,S. pombe,328
NE,S. pombe,287
NE,S. pombe,276
NE,S. pombe,1
NE,S. pombe,315
NE,S. pombe,64
NE,S. pombe,1
NE,S. pombe,314
NE,S. pombe,321
NE,S. pombe,327
NE,S. pombe,1
NE,S. pombe,9
NE,S. pombe,314
NE,S. pombe,333
NE,S. pombe,1
NE,S. pombe,342
NE,S. pombe,11
NE,S. pombe,276
NE,S. pombe,330
NE,S. pombe,60
NE,S. pombe,309
NE,S. pombe,1
NE,S. pombe,14
NE,S. pombe,343
NE,S. pombe,165
NE,S. pombe,223
NE,S. pombe,298
NE,S. pombe,12
NE,S. pombe,305
NE,S. pombe,340
NE,S. pombe,225
NE,S. pombe,107
NE,S. pombe,177
NE,S. pombe,194
NE,S. pombe,330
NE,S. pombe,256
NE,S. pombe,337
NE,S. pombe,59
NE,S. pombe,309
NE,S. pombe,19
NE,S. pombe,335
NE,S. pombe,1
NE,S. pombe,43
NE,S. pombe,232
NE,S. pombe,318
NE,S. pombe,322
NE,S. pombe,93
NE,S. pombe,172
NE,S. pombe,1
NE,S. pombe,326
NE,S. pombe,311
NE,S. pombe,22
NE,S. pombe,334
NE,S. pombe,1
NE,S. pombe,330
NE,S. pombe,337
NE,S. pombe,317
NE,S. pombe,1
NE,S. pombe,319
NE,S. pombe,324
NE,S. pombe,342
NE,S. pombe,341
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,251
NE,S. pombe,229
NE,S. pombe,1
NE,S. pombe,283
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,331
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,58
NE,S. pombe,324
NE,S. pombe,263
NE,S. pombe,277
NE,S. pombe,343
NE,S. pombe,327
NE,S. pombe,328
NE,S. pombe,314
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,342
NE,S. pombe,332
NE,S. pombe,335
NE,S. pombe,329
NE,S. pombe,342
NE,S. pombe,313
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,10
NE,S. pombe,342
NE,S. pombe,17
NE,S. pombe,308
NE,S. pombe,281
NE,S. pombe,99
NE,S. pombe,343
NE,S. pombe,25
NE,S. pombe,341
NE,S. pombe,264
NE,S. pombe,331
NE,S. pombe,318
NE,S. pombe,338
NE,S. pombe,46
NE,S. pombe,277
NE,S. pombe,1
NE,S. pombe,335
NE,S. pombe,1
NE,S. pombe,315
NE,S. pombe,318
NE,S. pombe,324
NE,S. pombe,278
NE,S. pombe,314
NE,S. pombe,336
NE,S. pombe,1
NE,S. pombe,40
NE,S. pombe,343
NE,S. pombe,329
NE,S. pombe,335
NE,S. pombe,319
NE,S. pombe,291
NE,S. pombe,57
NE,S. pombe,9
NE,S. pombe,1
NE,S. pombe,341
NE,S. pombe,331
NE,S. pombe,244
NE,S. pombe,238
NE,S. pombe,321
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,326
NE,S. pombe,40
NE,S. pombe,1
NE,S. pombe,8
NE,S. pombe,3
NE,S. pombe,338
NE,S. pombe,3
NE,S. pombe,315
NE,S. pombe,341
NE,S. pombe,328
NE,S. pombe,282
NE,S. pombe,313
NE,S. pombe,323
NE,S. pombe,14
NE,S. pombe,300
NE,S. pombe,329
NE,S. pombe,27
NE,S. pombe,328
NE,S. pombe,329
NE,S. pombe,327
NE,S. pombe,327
NE,S. pombe,304
NE,S. pombe,342
NE,S. pombe,259
NE,S. pombe,2
NE,S. pombe,1
NE,S. pombe,335
NE,S. pombe,50
NE,S. pombe,340
NE,S. pombe,1
NE,S. pombe,341
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,104
NE,S. pombe,343
NE,S. pombe,343
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,278
NE,S. pombe,328
NE,S. pombe,328
NE,S. pombe,328
NE,S. pombe,1
NE,S. pombe,342
NE,S. pombe,333
NE,S. pombe,1
NE,S. pombe,2
NE,S. pombe,311
NE,S. pombe,187
NE,S. pombe,321
NE,S. pombe,297
NE,S. pombe,317
NE,S. pombe,292
NE,S. pombe,331
NE,S. pombe,1
NE,S. pombe,229
NE,S. pombe,323
NE,S. pombe,259
NE,S. pombe,308
NE,S. pombe,2
NE,S. pombe,325
NE,S. pombe,324
NE,S. pombe,279
NE,S. pombe,1
NE,S. pombe,281
NE,S. pombe,267
NE,S. pombe,324
NE,S. pombe,343
NE,S. pombe,337
NE,S. pombe,282
NE,S. pombe,1
NE,S. pombe,323
NE,S. pombe,324
NE,S. pombe,42
NE,S. pombe,301
NE,S. pombe,98
NE,S. pombe,305
NE,S. pombe,166
NE,S. pombe,322
NE,S. pombe,260
NE,S. pombe,1
NE,S. pombe,265
NE,S. pombe,326
NE,S. pombe,339
NE,S. pombe,281
NE,S. pombe,324
NE,S. pombe,292
NE,S. pombe,64
NE,S. pombe,328
NE,S. pombe,343
NE,S. pombe,155
NE,S. pombe,320
NE,S. pombe,290
NE,S. pombe,314
NE,S. pombe,314
NE,S. pombe,319
NE,S. pombe,329
NE,S. pombe,1
NE,S. pombe,336
NE,S. pombe,343
NE,S. pombe,315
NE,S. pombe,343
NE,S. pombe,339
NE,S. pombe,330
NE,S. pombe,343
NE,S. pombe,1
NE,S. pombe,222
NE,S. pombe,311
NE,S. pombe,11
NE,S. pombe,226
NE,S. pombe,12
NE,S. pombe,2
NE,S. pombe,1
NE,S. pombe,276
NE,S. pombe,1
NE,S. pombe,336
NE,S. pombe,1
NE,S. pombe,201
NE,S. pombe,330
NE,S. pombe,20
NE,S. pombe,1
NE,S. pombe,328
NE,S. pombe,331
NE,S. pombe,1
NE,S. pombe,307
NE,S. pombe,315
NE,S. pombe,189
NE,S. pombe,327
NE,S. pombe,319
NE,S. pombe,336
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,182
NE,S. pombe,311
NE,S. pombe,317
NE,S. pombe,339
NE,S. pombe,1
NE,S. pombe,271
NE,S. pombe,1
NE,S. pombe,319
NE,S. pombe,1
NE,S. pombe,15
NE,S. pombe,1
NE,S. pombe,338
NE,S. pombe,44
NE,S. pombe,305
NE,S. pombe,337
NE,S. pombe,319
NE,S. pombe,329
NE,S. pombe,343
NE,S. pombe,300
NE,S. pombe,254
NE,S. pombe,321
NE,S. pombe,296
NE,S. pombe,285
NE,S. pombe,1
NE,S. pombe,10
NE,S. pombe,229
NE,S. pombe,13
NE,S. pombe,13
NE,S. pombe,240
NE,S. pombe,340
NE,S. pombe,61
NE,S. pombe,343
NE,S. pombe,9
NE,S. pombe,276
NE,S. pombe,296
NE,S. pombe,334
NE,S. pombe,45
NE,S. pombe,320
NE,S. pombe,320
NE,S. pombe,298
NE,S. pombe,32
NE,S. pombe,55
NE,S. pombe,1
NE,S. pombe,258
NE,S. pombe,328
NE,S. pombe,7
NE,S. pombe,337
NE,S. pombe,267
NE,S. pombe,341
NE,S. pombe,1
NE,S. pombe,310
NE,S. pombe,336
NE,S. pombe,328
NE,S. pombe,59
NE,S. pombe,306
NE,S. pombe,340
NE,S. pombe,279
NE,S. pombe,248
NE,S. pombe,343
NE,S. pombe,335
NE,S. pombe,1
NE,S. pombe,340
NE,S. pombe,5
NE,S. pombe,31
NE,S. pombe,342
NE,S. pombe,1
NE,S. pombe,342
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,334
NE,S. pombe,329
NE,S. pombe,325
NE,S. pombe,343
NE,S. pombe,238
NE,S. pombe,234
NE,S. pombe,12
NE,S. pombe,52
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,176
NE,S. pombe,325
NE,S. pombe,232
NE,S. pombe,329
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,274
NE,S. pombe,1
NE,S. pombe,321
NE,S. pombe,1
NE,S. pombe,342
NE,S. pombe,325
NE,S. pombe,138
NE,S. pombe,279
NE,S. pombe,17
NE,S. pombe,210
NE,S. pombe,341
NE,S. pombe,157
NE,S. pombe,1
NE,S. pombe,11
NE,S. pombe,172
NE,S. pombe,62
NE,S. pombe,343
NE,S. pombe,61
NE,S. pombe,150
NE,S. pombe,343
NE,S. pombe,1
NE,S. pombe,326
NE,S. pombe,332
NE,S. pombe,1
NE,S. pombe,325
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,333
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,338
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,240
NE,S. pombe,238
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,21
NE,S. pombe,1
NE,S. pombe,296
NE,S. pombe,343
NE,S. pombe,217
NE,S. pombe,283
NE,S. pombe,313
NE,S. pombe,321
NE,S. pombe,341
NE,S. pombe,340
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,303
NE,S. pombe,333
NE,S. pombe,1
NE,S. pombe,299
NE,S. pombe,342
NE,S. pombe,343
NE,S. pombe,51
NE,S. pombe,26
NE,S. pombe,312
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,184
NE,S. pombe,322
NE,S. pombe,274
NE,S. pombe,196
NE,S. pombe,310
NE,S. pombe,1
NE,S. pombe,327
NE,S. pombe,318
NE,S. pombe,273
NE,S. pombe,339
NE,S. pombe,297
NE,S. pombe,342
NE,S. pombe,342
NE,S. pombe,320
NE,S. pombe,158
NE,S. pombe,342
NE,S. pombe,286
NE,S. pombe,343
NE,S. pombe,343
NE,S. pombe,1
NE,S. pombe,329
NE,S. pombe,1
NE,S. pombe,331
NE,S. pombe,2
NE,S. pombe,342
NE,S. pombe,342
NE,S. pombe,81
NE,S. pombe,1
NE,S. pombe,342
NE,S. pombe,331
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,332
NE,S. pombe,298
NE,S. pombe,60
NE,S. pombe,326
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,337
NE,S. pombe,327
NE,S. pombe,4
NE,S. pombe,1
NE,S. pombe,6
NE,S. pombe,283
NE,S. pombe,338
NE,S. pombe,342
NE,S. pombe,316
NE,S. pombe,299
NE,S. pombe,332
NE,S. pombe,328
NE,S. pombe,333
NE,S. pombe,336
NE,S. pombe,343
NE,S. pombe,336
NE,S. pombe,300
NE,S. pombe,254
NE,S. pombe,338
NE,S. pombe,313
NE,S. pombe,297
NE,S. pombe,1
NE,S. pombe,314
NE,S. pombe,341
NE,S. pombe,343
NE,S. pombe,18
NE,S. pombe,307
NE,S. pombe,276
NE,S. pombe,241
NE,S. pombe,343
NE,S. pombe,340
NE,S. pombe,34
NE,S. pombe,1
NE,S. pombe,308
NE,S. pombe,9
NE,S. pombe,330
NE,S. pombe,342
NE,S. pombe,328
NE,S. pombe,320
NE,S. pombe,257
NE,S. pombe,96
NE,S. pombe,9
NE,S. pombe,327
NE,S. pombe,298
NE,S. pombe,97
NE,S. pombe,337
NE,S. pombe,1
NE,S. pombe,338
NE,S. pombe,341
NE,S. pombe,10
NE,S. pombe,1
NE,S. pombe,80
NE,S. pombe,121
NE,S. pombe,194
NE,S. pombe,216
NE,S. pombe,330
NE,S. pombe,12
NE,S. pombe,341
NE,S. pombe,1
NE,S. pombe,119
NE,S. pombe,288
NE,S. pombe,334
NE,S. pombe,339
NE,S. pombe,322
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,8
NE,S. pombe,341
NE,S. pombe,293
NE,S. pombe,307
NE,S. pombe,321
NE,S. pombe,307
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,319
NE,S. pombe,323
NE,S. pombe,333
NE,S. pombe,284
NE,S. pombe,307
NE,S. pombe,10
NE,S. pombe,332
NE,S. pombe,54
NE,S. pombe,47
NE,S. pombe,331
NE,S. pombe,323
NE,S. pombe,125
NE,S. pombe,292
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,309
NE,S. pombe,163
NE,S. pombe,19
NE,S. pombe,37
NE,S. pombe,308
NE,S. pombe,1
NE,S. pombe,334
NE,S. pombe,271
NE,S. pombe,1
NE,S. pombe,341
NE,S. pombe,343
NE,S. pombe,325
NE,S. pombe,61
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,208
NE,S. pombe,342
NE,S. pombe,1
NE,S. pombe,309
NE,S. pombe,330
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,327
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,340
NE,S. pombe,60
NE,S. pombe,304
NE,S. pombe,340
NE,S. pombe,1
NE,S. pombe,57
NE,S. pombe,1
NE,S. pombe,273
NE,S. pombe,317
NE,S. pombe,336
NE,S. pombe,314
NE,S. pombe,335
NE,S. pombe,315
NE,S. pombe,1
NE,S. pombe,330
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,286
NE,S. pombe,192
NE,S. pombe,173
NE,S. pombe,297
NE,S. pombe,343
NE,S. pombe,134
NE,S. pombe,1
NE,S. pombe,225
NE,S. pombe,343
NE,S. pombe,146
NE,S. pombe,1
NE,S. pombe,287
NE,S. pombe,1
NE,S. pombe,70
NE,S. pombe,311
NE,S. pombe,216
NE,S. pombe,153
NE,S. pombe,259
NE,S. pombe,223
NE,S. pombe,1
NE,S. pombe,28
NE,S. pombe,5
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,2
NE,S. pombe,249
NE,S. pombe,50
NE,S. pombe,225
NE,S. pombe,17
NE,S. pombe,1
NE,S. pombe,277
NE,S. pombe,328
NE,S. pombe,342
NE,S. pombe,331
NE,S. pombe,317
NE,S. pombe,337
NE,S. pombe,216
NE,S. pombe,313
NE,S. pombe,152
NE,S. pombe,338
NE,S. pombe,285
NE,S. pombe,36
NE,S. pombe,58
NE,S. pombe,7
NE,S. pombe,311
NE,S. pombe,327
NE,S. pombe,322
NE,S. pombe,221
NE,S. pombe,1
NE,S. pombe,10
NE,S. pombe,309
NE,S. pombe,1
NE,S. pombe,315
NE,S. pombe,337
NE,S. pombe,341
NE,S. pombe,1
NE,S. pombe,18
NE,S. pombe,341
NE,S. pombe,154
NE,S. pombe,318
NE,S. pombe,328
NE,S. pombe,339
NE,S. pombe,326
NE,S. pombe,337
NE,S. pombe,286
NE,S. pombe,1
NE,S. pombe,342
NE,S. pombe,342
NE,S. pombe,1
NE,S. pombe,169
NE,S. pombe,263
NE,S. pombe,22
NE,S. pombe,317
NE,S. pombe,343
NE,S. pombe,38
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,321
NE,S. pombe,321
NE,S. pombe,324
NE,S. pombe,336
NE,S. pombe,1
NE,S. pombe,321
NE,S. pombe,1
NE,S. pombe,277
NE,S. pombe,1
NE,S. pombe,317
NE,S. pombe,331
NE,S. pombe,1
NE,S. pombe,238
NE,S. pombe,213
NE,S. pombe,1
NE,S. pombe,10
NE,S. pombe,327
NE,S. pombe,314
NE,S. pombe,336
NE,S. pombe,21
NE,S. pombe,233
NE,S. pombe,307
NE,S. pombe,285
NE,S. pombe,11
NE,S. pombe,334
NE,S. pombe,1
NE,S. pombe,333
NE,S. pombe,326
NE,S. pombe,303
NE,S. pombe,332
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,311
NE,S. pombe,1
NE,S. pombe,343
NE,S. pombe,19
NE,S. pombe,1
NE,S. pombe,61
NE,S. pombe,317
NE,S. pombe,333
NE,S. pombe,1
NE,S. pombe,319
NE,S. pombe,340
NE,S. pombe,3
NE,S. pombe,309
NE,S. pombe,342
NE,S. pombe,328
NE,S. pombe,341
NE,S. pombe,2
NE,S. pombe,323
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,26
NE,S. pombe,342
NE,S. pombe,185
NE,S. pombe,1
NE,S. pombe,336
NE,S. pombe,342
NE,S. pombe,1
NE,S. pombe,322
NE,S. pombe,343
NE,S. pombe,338
NE,S. pombe,310
NE,S. pombe,322
NE,S. pombe,1
NE,S. pombe,329
NE,S. pombe,60
NE,S. pombe,328
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,238
NE,S. pombe,324
NE,S. pombe,298
NE,S. pombe,242
NE,S. pombe,327
NE,S. pombe,1
NE,S. pombe,289
NE,S. pombe,303
NE,S. pombe,204
NE,S. pombe,1
NE,S. pombe,336
NE,S. pombe,324
NE,S. pombe,319
NE,S. pombe,331
NE,S. pombe,270
NE,S. pombe,1
NE,S. pombe,338
NE,S. pombe,333
NE,S. pombe,329
NE,S. pombe,171
NE,S. pombe,242
NE,S. pombe,278
NE,S. pombe,1
NE,S. pombe,204
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,27
NE,S. pombe,1
NE,S. pombe,292
NE,S. pombe,44
NE,S. pombe,340
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,1
NE,S. pombe,276
NE,S. pombe,255
NE,S. pombe,336
NE,S. pombe,332
NE,S. pombe,8
NE,S. pombe,343
NE,S. pombe,333
NE,S. pombe,307
NE,S. pombe,334
NE,S. pombe,342
NE,S. pombe,335
NE,S. pombe,220
NE,S. pombe,1
NE,S. pombe,328
NE,S. pombe,69
NE,S. pombe,62
NE,S. pombe,336
NE,S. pombe,310
NE,S. pombe,342
NE,S. pombe,23
NE,S. pombe,294
NE,S. pombe,1
NE,S. pombe,309
NE,S. pombe,281
NE,S. pombe,1
NE,S. pombe,305
NE,S. pombe,333
NE,S. pombe,1
NE,S. pombe,304
NE,S. pombe,342
NE,S. pombe,290
NE,S. pombe,1
NE,S. pombe,341
NE,S. pombe,13
NE,S. pombe,343
NE,S. pombe,327
NE,S. pombe,316
NE,S. pombe,315
NE,S. pombe,342
NE,S. pombe,21
NE,S. pombe,1
NE,S. pombe,58
NE,S. pombe,9
NE,S. pombe,1
NE,S. pombe,11
NE,S. pombe,265
NE,S. pombe,243
NE,S. pombe,294
NE,S. pombe,343
NE,S. pombe,317
NE,S. pombe,1
NE,S. pombe,317
NE,S. pombe,1
NE,S. pombe,46
NE,S. pombe,309
NE,S. pombe,301
NE,S. pombe,58
NE,S. pombe,1
NE,S. pombe,56
NE,S. pombe,311
NE,S. pombe,1
NE,S. pombe,310
NE,S. pombe,56
NE,S. pombe,295
NE,S. pombe,315
NE,S. pombe,251
NE,S. pombe,275
NE,S. pombe,243
NE,S. pombe,300
NE,S. pombe,311
NE,S. pombe,1
NE,S. pombe,334
NE,S. pombe,200
NE,S. pombe,301
